registro_id,obra_id,data_registro,requisicao_id,empreiteiro_id,fornecedor_id,tipo_obra,fase_obra,ambiente,servico,complexidade_execucao,necessidade_corte_ajuste,material,tipo_item_material,unidade_medida,material_fragil,material_modular,custo_unitario,quantidade_teorica,indice_perda_orcado,quantidade_orcada,compra_emergencial,pressao_prazo,qtd_frentes_simultaneas,quantidade_real_consumida,quantidade_sobra_reaproveitavel,quantidade_perdida_nao_reaproveitavel,houve_retrabalho_real,motivo_principal_perda,indice_perda_real,custo_perda_real,risco_perda_real
REG_02501,OBRA_015,2025-03-13,REQ_01607,EMP_015,FORN_080,comercial,fechamento,fachada,fachada_fechamento_externo,alta,alta,telha_metalica_fechamento,principal,m2,0,1,40.65,1307.49,0.0603,1386.3,0,alta,4,1528.16,95.7,124.97,1,retrabalho,0.1688,5079.92,alto
REG_02502,OBRA_002,2025-02-18,REQ_01633,EMP_018,FORN_015,industrial,acabamento,interno,esquadrias_madeira,media,media,batente_madeira,principal,un,0,1,262.21,2455.13,0.0466,2569.42,1,alta,6,2673.51,55.58,162.81,0,consumo_acima_previsto,0.0889,42689.51,medio
REG_02503,OBRA_023,2025-03-18,REQ_00759,EMP_057,FORN_039,comercial,acabamento,interno,esquadrias_metal_vidro,media,media,esquadria_aluminio,principal,m2,1,1,552.57,638.04,0.0304,657.43,1,alta,2,658.26,4.46,15.76,0,alteracao_projeto,0.0317,8710.07,baixo
REG_02504,OBRA_026,2025-06-08,REQ_01234,EMP_004,FORN_051,residencial,fundacao,externo,fundacao,media,baixa,brita,consumivel,m3,0,0,180.9,1952.92,0.0364,2023.99,0,media,4,2115.14,0.0,162.22,0,sobra_nao_reaproveitavel,0.0831,29346.31,medio
REG_02505,OBRA_005,2025-03-10,REQ_00117,EMP_008,FORN_058,industrial,acabamento,externo,esquadrias_madeira,baixa,media,batente_madeira,principal,un,0,1,243.42,1953.38,0.01,1972.91,0,baixa,5,2045.12,4.43,87.31,0,sobra_nao_reaproveitavel,0.047,21252.74,baixo
REG_02506,OBRA_002,2025-03-24,REQ_00294,EMP_057,FORN_058,residencial,acabamento,externo,forro,alta,media,placa_forro_mineral,principal,m2,1,1,86.23,1748.41,0.0679,1867.13,0,alta,1,1958.48,47.9,162.17,0,consumo_acima_previsto,0.1201,13984.05,medio
REG_02507,OBRA_027,2025-07-09,REQ_01283,EMP_005,FORN_089,comercial,fechamento,externo,impermeabilizacao,media,alta,argamassa_polimerica,principal,kg,0,0,4.77,773.02,0.0883,841.25,0,baixa,4,876.64,31.31,72.31,0,quebra_dano,0.134,344.91,alto
REG_02508,OBRA_016,2025-03-01,REQ_01868,EMP_011,FORN_042,residencial,acabamento,interno,forro,baixa,baixa,placa_gesso_60x60,principal,m2,1,1,22.68,1733.05,0.0952,1898.03,0,alta,3,1921.49,65.52,122.92,0,recorte_ajuste,0.1087,2787.78,medio
REG_02509,OBRA_020,2025-01-26,REQ_02499,EMP_015,FORN_048,residencial,instalacoes,interno,instalacoes_hidrossanitarias,alta,alta,tubo_pvc_agua,principal,m,0,1,12.13,2198.69,0.0465,2301.03,1,alta,4,2529.43,66.58,264.16,0,consumo_acima_previsto,0.1504,3204.26,alto
REG_02510,OBRA_019,2025-05-06,REQ_00861,EMP_056,FORN_014,residencial,acabamento,interno,esquadrias_metal_vidro,baixa,alta,esquadria_aluminio,principal,m2,1,1,391.78,635.48,0.0166,646.05,0,media,6,690.67,15.53,39.66,0,recorte_ajuste,0.0869,15539.3,medio
REG_02511,OBRA_026,2025-02-17,REQ_01473,EMP_059,FORN_067,residencial,acabamento,externo,forro,media,media,placa_forro_mineral,principal,m2,1,1,86.09,1908.32,0.0693,2040.63,1,alta,3,2125.87,16.25,201.3,0,erro_execucao,0.114,17329.93,medio
REG_02512,OBRA_002,2025-07-22,REQ_01190,EMP_050,FORN_025,comercial,instalacoes,interno,instalacoes_incendio,baixa,media,tubo_incendio,principal,m,0,1,64.01,956.78,0.0511,1005.67,0,alta,7,1036.98,28.64,51.56,0,sobra_nao_reaproveitavel,0.0838,3300.35,medio
REG_02513,OBRA_019,2025-03-10,REQ_00736,EMP_055,FORN_060,industrial,acabamento,externo,esquadrias_madeira,media,media,fechadura,acessorio,un,0,0,169.14,660.32,0.0189,672.79,0,media,4,710.96,5.96,44.68,0,sobra_nao_reaproveitavel,0.0767,7557.15,medio
REG_02514,OBRA_016,2025-04-09,REQ_01589,EMP_023,FORN_050,comercial,acabamento,interno,esquadrias_metal_vidro,media,alta,vidro,principal,m2,1,1,262.11,368.07,0.0374,381.82,0,baixa,3,395.81,8.79,18.95,0,recorte_ajuste,0.0754,4967.16,medio
REG_02515,OBRA_021,2025-04-14,REQ_01468,EMP_013,FORN_077,comercial,acabamento,fachada,esquadrias_metal_vidro,media,alta,selante_silicone,consumivel,cartucho,0,0,52.09,1917.41,0.06,2032.41,1,media,2,2116.31,63.56,135.34,0,consumo_acima_previsto,0.1037,7049.68,medio
REG_02516,OBRA_009,2025-07-17,REQ_00935,EMP_034,FORN_051,residencial,acabamento,interno,revestimento_piso_parede,media,media,piso_ceramico,principal,m2,1,1,31.86,1335.17,0.0634,1419.87,0,media,5,1471.42,32.5,103.75,0,sobra_nao_reaproveitavel,0.102,3305.59,medio
REG_02517,OBRA_021,2025-06-08,REQ_01460,EMP_003,FORN_012,industrial,acabamento,interno,esquadrias_madeira,alta,alta,batente_madeira,principal,un,0,1,289.3,2240.48,0.0355,2319.97,0,alta,7,2538.52,48.54,249.5,0,quebra_dano,0.133,72180.86,alto
REG_02518,OBRA_024,2025-08-17,REQ_01580,EMP_045,FORN_038,industrial,estrutura,externo,estrutura_concreto,baixa,media,forma_madeira,acessorio,m2,0,1,61.68,1500.92,0.0777,1617.48,0,media,3,1673.47,50.36,122.19,0,consumo_acima_previsto,0.115,7536.71,medio
REG_02519,OBRA_008,2025-01-30,REQ_00796,EMP_010,FORN_077,comercial,instalacoes,interno,instalacoes_incendio,alta,baixa,sprinkler,principal,un,1,0,48.29,1220.38,0.015,1238.72,1,alta,6,1351.84,36.78,94.68,1,retrabalho,0.1077,4571.92,medio
REG_02520,OBRA_015,2025-07-25,REQ_00871,EMP_008,FORN_012,comercial,estrutura,externo,estrutura_concreto,media,media,concreto,principal,m3,0,0,327.55,1337.23,0.0259,1371.82,0,media,3,1409.6,30.89,41.48,0,quebra_dano,0.0541,13586.53,baixo
REG_02521,OBRA_025,2025-02-12,REQ_00090,EMP_029,FORN_034,residencial,acabamento,externo,pintura,media,alta,selador,consumivel,l,0,0,5.54,2326.02,0.0619,2469.98,0,baixa,7,2586.02,27.91,232.1,0,consumo_acima_previsto,0.1118,1285.82,medio
REG_02522,OBRA_021,2025-03-01,REQ_01324,EMP_014,FORN_002,residencial,acabamento,externo,revestimento_piso_parede,alta,baixa,rejunte,acessorio,kg,0,0,9.05,1425.21,0.0302,1468.32,0,alta,6,1619.92,30.04,164.66,0,alteracao_projeto,0.1366,1490.2,alto
REG_02523,OBRA_025,2025-06-07,REQ_01733,EMP_060,FORN_041,comercial,instalacoes,interno,instalacoes_eletricas,alta,alta,cabo_eletrico,principal,m,0,0,8.69,1533.85,0.0537,1616.17,1,alta,3,1735.1,12.17,189.08,0,sobra_nao_reaproveitavel,0.1312,1643.11,alto
REG_02524,OBRA_024,2025-02-09,REQ_02123,EMP_024,FORN_080,residencial,fechamento,fachada,fachada_fechamento_externo,alta,media,perfil_aluminio,acessorio,m,0,1,19.91,215.71,0.0575,228.11,1,alta,6,241.51,6.31,19.49,0,quebra_dano,0.1196,388.01,medio
REG_02525,OBRA_026,2025-03-13,REQ_01295,EMP_040,FORN_063,comercial,fechamento,externo,vedacao_alvenaria,baixa,alta,bloco_concreto,principal,un,1,1,6.4,1527.75,0.0789,1648.36,0,media,7,1715.16,61.83,125.58,0,erro_execucao,0.1227,803.69,medio
REG_02526,OBRA_021,2025-06-09,REQ_00308,EMP_035,FORN_076,residencial,fechamento,cobertura,cobertura,baixa,baixa,parafuso_fixador,acessorio,un,0,0,2.03,1398.87,0.0658,1490.97,0,media,4,1496.29,19.44,77.98,0,consumo_acima_previsto,0.0696,158.3,baixo
REG_02527,OBRA_021,2025-08-23,REQ_01595,EMP_040,FORN_044,comercial,instalacoes,externo,instalacoes_hidrossanitarias,alta,baixa,conexao_pvc,acessorio,un,0,0,16.11,625.76,0.0737,671.86,0,alta,4,673.81,13.09,34.96,0,alteracao_projeto,0.0768,563.17,medio
REG_02528,OBRA_001,2025-04-22,REQ_00159,EMP_033,FORN_090,comercial,estrutura,interno,estrutura_concreto,media,media,forma_madeira,acessorio,m2,0,1,48.5,1525.49,0.0731,1637.07,0,media,3,1678.81,52.86,100.46,0,consumo_acima_previsto,0.1005,4872.08,medio
REG_02529,OBRA_014,2025-06-11,REQ_01548,EMP_002,FORN_058,comercial,instalacoes,interno,instalacoes_eletricas,baixa,baixa,cabo_eletrico,principal,m,0,0,4.34,1540.42,0.0411,1603.75,0,alta,1,1698.21,18.48,139.31,0,recorte_ajuste,0.1024,604.6,medio
REG_02530,OBRA_010,2025-01-30,REQ_02003,EMP_018,FORN_037,comercial,instalacoes,interno,instalacoes_incendio,baixa,alta,tubo_incendio,principal,m,0,1,69.74,1441.93,0.0612,1530.21,0,alta,3,1593.79,30.63,121.23,1,retrabalho,0.1053,8454.29,medio
REG_02531,OBRA_013,2025-06-08,REQ_01722,EMP_020,FORN_044,comercial,instalacoes,interno,instalacoes_incendio,media,alta,tubo_incendio,principal,m,0,1,35.89,993.53,0.0494,1042.62,0,media,4,1070.1,23.14,53.42,0,recorte_ajuste,0.0771,1917.27,medio
REG_02532,OBRA_021,2025-06-08,REQ_01418,EMP_013,FORN_026,comercial,acabamento,interno,pintura,media,media,massa_corrida,principal,kg,0,0,3.22,997.42,0.0697,1066.9,0,media,7,1125.73,18.38,109.93,0,alteracao_projeto,0.1286,353.98,medio
REG_02533,OBRA_002,2025-02-07,REQ_01856,EMP_026,FORN_076,industrial,instalacoes,interno,instalacoes_hidrossanitarias,media,alta,conexao_pvc,acessorio,un,0,0,20.49,1127.24,0.057,1191.45,0,media,6,1243.13,27.62,88.27,0,consumo_acima_previsto,0.1028,1808.56,medio
REG_02534,OBRA_024,2025-04-22,REQ_00988,EMP_052,FORN_060,comercial,acabamento,externo,esquadrias_madeira,alta,alta,batente_madeira,principal,un,0,1,204.17,1481.6,0.0374,1537.03,0,baixa,5,1591.98,41.99,68.39,0,sobra_nao_reaproveitavel,0.0745,13962.48,medio
REG_02535,OBRA_018,2025-04-03,REQ_01532,EMP_048,FORN_050,comercial,fechamento,interno,vedacao_alvenaria,baixa,media,bloco_ceramico,principal,un,1,1,2.77,2137.9,0.0684,2284.18,0,media,5,2369.43,63.55,167.98,0,perda_nao_identificada,0.1083,465.3,medio
REG_02536,OBRA_024,2025-06-18,REQ_01479,EMP_031,FORN_031,comercial,acabamento,interno,pintura,media,alta,massa_corrida,principal,kg,0,0,4.8,1841.66,0.0874,2002.63,0,alta,7,2083.09,57.81,183.62,0,alteracao_projeto,0.1311,881.4,alto
REG_02537,OBRA_025,2025-06-04,REQ_02471,EMP_005,FORN_034,industrial,instalacoes,externo,instalacoes_incendio,baixa,media,conexao_incendio,acessorio,un,0,0,30.19,1764.21,0.0445,1842.7,0,alta,5,1896.65,43.62,88.82,0,sobra_nao_reaproveitavel,0.0751,2681.49,medio
REG_02538,OBRA_014,2025-04-17,REQ_00397,EMP_060,FORN_055,industrial,estrutura,interno,estrutura_metalica,alta,alta,chumbador,acessorio,un,0,0,13.92,1358.81,0.0579,1437.48,0,media,2,1517.32,49.14,109.38,0,sobra_nao_reaproveitavel,0.1167,1522.51,medio
REG_02539,OBRA_006,2025-08-26,REQ_02131,EMP_044,FORN_005,residencial,estrutura,cobertura,estrutura_metalica,alta,alta,chapa_aco,principal,kg,0,1,10.19,1906.04,0.0557,2012.26,0,baixa,6,2074.1,68.18,99.89,0,alteracao_projeto,0.0882,1017.83,medio
REG_02540,OBRA_017,2025-03-28,REQ_00480,EMP_048,FORN_048,industrial,acabamento,interno,pintura,media,baixa,tinta_acrilica,principal,l,0,0,16.44,1611.29,0.0575,1703.97,1,alta,1,1738.08,15.66,111.12,0,recorte_ajuste,0.0787,1826.86,medio
REG_02541,OBRA_003,2025-03-31,REQ_00053,EMP_050,FORN_045,comercial,acabamento,externo,forro,media,alta,placa_forro_mineral,principal,m2,1,1,68.6,1475.09,0.085,1600.4,0,media,4,1669.74,64.48,130.17,0,sobra_nao_reaproveitavel,0.132,8929.92,alto
REG_02542,OBRA_007,2025-05-03,REQ_01140,EMP_032,FORN_008,comercial,fundacao,externo,fundacao,alta,media,forma_madeira,acessorio,m2,0,1,80.53,1333.08,0.0932,1457.27,1,alta,2,1475.92,65.97,76.87,0,sobra_nao_reaproveitavel,0.1071,6190.17,medio
REG_02543,OBRA_026,2025-04-30,REQ_01392,EMP_002,FORN_018,residencial,instalacoes,interno,instalacoes_hidrossanitarias,media,media,conexao_pvc,acessorio,un,0,0,13.68,862.41,0.0683,921.35,0,media,6,936.93,17.22,57.3,0,quebra_dano,0.0864,783.87,medio
REG_02544,OBRA_011,2025-06-06,REQ_01939,EMP_033,FORN_028,residencial,acabamento,interno,pintura,alta,media,selador,consumivel,l,0,0,7.95,1849.01,0.0554,1951.46,1,media,6,2045.71,81.65,115.05,0,recorte_ajuste,0.1064,914.66,medio
REG_02545,OBRA_023,2025-08-04,REQ_01933,EMP_035,FORN_005,industrial,acabamento,interno,esquadrias_madeira,baixa,media,fechadura,acessorio,un,0,0,182.72,2453.07,0.0205,2503.34,1,media,5,2646.05,37.38,155.6,0,erro_execucao,0.0787,28430.69,medio
REG_02546,OBRA_022,2025-06-11,REQ_01905,EMP_056,FORN_078,comercial,instalacoes,interno,instalacoes_eletricas,media,alta,cabo_eletrico,principal,m,0,0,3.18,714.44,0.0309,736.49,0,baixa,7,789.0,19.49,55.07,0,recorte_ajuste,0.1044,175.12,medio
REG_02547,OBRA_026,2025-07-14,REQ_00094,EMP_045,FORN_019,residencial,acabamento,fachada,esquadrias_metal_vidro,media,alta,vidro,principal,m2,1,1,205.17,58.38,0.0491,61.25,0,baixa,4,62.48,1.34,2.76,0,recorte_ajuste,0.0702,565.7,medio
REG_02548,OBRA_001,2025-05-28,REQ_01835,EMP_013,FORN_081,comercial,instalacoes,externo,instalacoes_hidrossanitarias,alta,alta,tubo_pvc_esgoto,principal,m,0,1,16.14,1398.03,0.0584,1479.7,1,alta,1,1590.15,71.69,120.43,1,retrabalho,0.1374,1943.72,alto
REG_02549,OBRA_001,2025-08-24,REQ_01075,EMP_048,FORN_054,residencial,estrutura,externo,estrutura_metalica,baixa,baixa,parafuso_fixador,acessorio,un,0,0,1.91,156.48,0.0923,170.92,0,alta,5,169.04,4.9,7.65,0,alteracao_projeto,0.0802,14.62,medio
REG_02550,OBRA_005,2025-02-15,REQ_00722,EMP_017,FORN_075,comercial,instalacoes,externo,instalacoes_eletricas,media,media,disjuntor,acessorio,un,1,0,115.52,2260.92,0.0162,2297.59,0,baixa,4,2463.3,56.66,145.72,1,retrabalho,0.0895,16833.93,medio
REG_02551,OBRA_021,2025-01-22,REQ_01359,EMP_024,FORN_024,comercial,fechamento,interno,vedacao_drywall,baixa,media,perfil_drywall,principal,m,0,1,10.43,329.7,0.052,346.86,0,baixa,2,353.01,3.84,19.47,0,sobra_nao_reaproveitavel,0.0707,203.08,medio
REG_02552,OBRA_022,2025-05-26,REQ_02211,EMP_005,FORN_039,industrial,estrutura,externo,estrutura_concreto,media,alta,aco_vergalhao,principal,kg,0,1,7.58,2126.47,0.0647,2264.16,0,alta,4,2358.53,57.86,174.2,0,quebra_dano,0.1091,1320.47,medio
REG_02553,OBRA_011,2025-07-18,REQ_01148,EMP_004,FORN_055,comercial,instalacoes,interno,instalacoes_incendio,media,baixa,sprinkler,principal,un,1,0,36.83,695.61,0.0282,715.24,0,media,4,745.5,13.25,36.64,0,sobra_nao_reaproveitavel,0.0717,1349.34,medio
REG_02554,OBRA_020,2025-04-22,REQ_01950,EMP_060,FORN_016,residencial,instalacoes,interno,instalacoes_eletricas,media,baixa,quadro_eletrico,principal,un,1,0,180.09,2271.13,0.0231,2323.61,0,alta,3,2411.56,24.43,116.0,0,perda_nao_identificada,0.0618,20890.49,baixo
REG_02555,OBRA_010,2025-06-07,REQ_02334,EMP_039,FORN_038,industrial,acabamento,interno,forro,alta,media,perfil_forro,acessorio,m,0,1,9.5,335.62,0.0451,350.74,0,baixa,6,364.31,4.81,23.88,0,quebra_dano,0.0855,226.85,medio
REG_02556,OBRA_030,2025-07-19,REQ_01646,EMP_055,FORN_056,comercial,acabamento,interno,pintura,alta,alta,tinta_acrilica,principal,l,0,0,6.79,578.2,0.0411,601.98,0,media,6,653.34,20.37,54.77,0,sobra_nao_reaproveitavel,0.13,371.92,medio
REG_02557,OBRA_012,2025-06-08,REQ_02204,EMP_014,FORN_067,comercial,instalacoes,externo,instalacoes_hidrossanitarias,media,alta,conexao_pvc,acessorio,un,0,0,21.97,1480.46,0.0632,1574.02,0,baixa,7,1684.92,82.47,121.99,0,recorte_ajuste,0.1381,2680.07,alto
REG_02558,OBRA_015,2025-04-26,REQ_00670,EMP_024,FORN_082,comercial,acabamento,interno,forro,alta,baixa,perfil_forro,acessorio,m,0,1,5.01,984.52,0.0703,1053.73,0,alta,1,1075.93,20.86,70.55,0,consumo_acima_previsto,0.0928,353.47,medio
REG_02559,OBRA_014,2025-03-27,REQ_00944,EMP_005,FORN_079,comercial,instalacoes,interno,instalacoes_incendio,alta,alta,conexao_incendio,acessorio,un,0,0,51.35,1429.51,0.0391,1485.41,0,baixa,4,1587.84,64.47,93.86,0,recorte_ajuste,0.1108,4819.89,medio
REG_02560,OBRA_019,2025-07-21,REQ_01120,EMP_015,FORN_013,residencial,instalacoes,interno,instalacoes_incendio,alta,alta,tubo_incendio,principal,m,0,1,39.7,763.93,0.0356,791.1,0,media,7,846.67,13.49,69.24,0,recorte_ajuste,0.1083,2748.94,medio
REG_02561,OBRA_004,2025-01-26,REQ_01159,EMP_047,FORN_050,industrial,acabamento,externo,esquadrias_madeira,alta,media,porta_madeira,principal,un,1,1,588.25,1528.58,0.0243,1565.75,0,alta,2,1683.77,12.73,142.46,0,recorte_ajuste,0.1015,83803.56,medio
REG_02562,OBRA_005,2025-04-11,REQ_01299,EMP_052,FORN_006,comercial,fechamento,interno,vedacao_alvenaria,media,alta,bloco_concreto,principal,un,1,1,7.79,2247.18,0.0772,2420.75,0,baixa,5,2503.4,87.24,168.98,0,consumo_acima_previsto,0.114,1316.32,medio
REG_02563,OBRA_028,2025-02-25,REQ_01589,EMP_059,FORN_042,industrial,fechamento,fachada,fachada_fechamento_externo,media,alta,acm,principal,m2,1,1,110.62,1154.54,0.1019,1272.15,1,media,2,1300.0,7.0,138.46,0,consumo_acima_previsto,0.126,15316.38,medio
REG_02564,OBRA_010,2025-07-05,REQ_00360,EMP_043,FORN_086,residencial,estrutura,externo,estrutura_metalica,alta,media,perfil_aco,principal,kg,0,1,8.58,1584.49,0.036,1641.6,0,media,2,1709.33,36.55,88.29,0,recorte_ajuste,0.0788,757.51,medio
REG_02565,OBRA_003,2025-02-27,REQ_00822,EMP_038,FORN_011,residencial,acabamento,interno,esquadrias_madeira,media,media,porta_madeira,principal,un,1,1,1053.61,734.46,0.0227,751.11,0,baixa,6,779.33,10.1,34.77,0,recorte_ajuste,0.0611,36632.2,baixo
REG_02566,OBRA_012,2025-08-22,REQ_01931,EMP_009,FORN_001,industrial,instalacoes,interno,instalacoes_hidrossanitarias,baixa,media,tubo_pvc_esgoto,principal,m,0,1,32.71,1413.81,0.0426,1474.11,1,alta,1,1523.49,41.16,68.52,0,recorte_ajuste,0.0776,2241.32,medio
REG_02567,OBRA_022,2025-01-24,REQ_00868,EMP_045,FORN_041,residencial,fechamento,interno,impermeabilizacao,baixa,media,manta_asfaltica,principal,m2,0,1,35.15,2345.01,0.1137,2611.57,0,alta,6,2593.09,77.16,170.92,0,sobra_nao_reaproveitavel,0.1058,6007.85,medio
REG_02568,OBRA_017,2025-07-10,REQ_00277,EMP_034,FORN_001,residencial,instalacoes,interno,instalacoes_hidrossanitarias,media,media,conexao_pvc,acessorio,un,0,0,11.88,246.87,0.0486,258.88,1,alta,1,271.17,8.29,16.01,0,consumo_acima_previsto,0.0984,190.2,medio
REG_02569,OBRA_002,2025-06-30,REQ_02489,EMP_034,FORN_084,residencial,fechamento,fachada,fachada_fechamento_externo,baixa,alta,perfil_aluminio,acessorio,m,0,1,18.33,697.99,0.0499,732.79,0,media,3,770.84,19.09,53.76,0,quebra_dano,0.1044,985.38,medio
REG_02570,OBRA_005,2025-07-02,REQ_01959,EMP_009,FORN_001,industrial,instalacoes,interno,instalacoes_hidrossanitarias,alta,media,conexao_pvc,acessorio,un,0,0,20.77,1801.04,0.0691,1925.48,1,baixa,1,1972.3,31.49,139.78,0,recorte_ajuste,0.0951,2903.16,medio
REG_02571,OBRA_011,2025-02-04,REQ_01435,EMP_027,FORN_002,comercial,acabamento,fachada,esquadrias_metal_vidro,baixa,alta,vidro,principal,m2,1,1,132.29,1739.41,0.0318,1794.78,0,media,6,1943.26,41.15,162.7,0,consumo_acima_previsto,0.1172,21523.96,medio
REG_02572,OBRA_012,2025-04-29,REQ_02114,EMP_049,FORN_079,comercial,fundacao,externo,fundacao,alta,media,concreto,principal,m3,0,0,403.6,2276.56,0.0423,2372.9,0,baixa,5,2503.15,105.92,120.67,0,sobra_nao_reaproveitavel,0.0995,48703.17,medio
REG_02573,OBRA_026,2025-01-05,REQ_01981,EMP_016,FORN_053,comercial,instalacoes,externo,instalacoes_incendio,media,alta,tubo_incendio,principal,m,0,1,61.35,202.59,0.0502,212.75,1,alta,5,219.16,6.89,9.68,0,quebra_dano,0.0818,593.56,medio
REG_02574,OBRA_023,2025-02-07,REQ_00970,EMP_006,FORN_065,comercial,acabamento,interno,forro,media,media,placa_gesso_60x60,principal,m2,1,1,34.65,1696.57,0.0847,1840.23,1,media,6,1933.65,95.91,141.16,0,erro_execucao,0.1397,4891.36,alto
REG_02575,OBRA_023,2025-07-08,REQ_01272,EMP_060,FORN_065,industrial,fechamento,fachada,fachada_fechamento_externo,media,alta,telha_metalica_fechamento,principal,m2,0,1,68.95,2376.04,0.0567,2510.65,0,media,4,2583.23,30.67,176.52,0,sobra_nao_reaproveitavel,0.0872,12171.12,medio
REG_02576,OBRA_003,2025-06-07,REQ_00289,EMP_059,FORN_066,residencial,instalacoes,externo,instalacoes_eletricas,baixa,baixa,cabo_eletrico,principal,m,0,0,7.55,2046.03,0.0525,2153.45,1,alta,3,2153.68,25.37,82.28,0,recorte_ajuste,0.0526,621.21,baixo
REG_02577,OBRA_019,2025-04-21,REQ_02401,EMP_037,FORN_004,comercial,fechamento,cobertura,cobertura,media,alta,telha_termoacustica,principal,m2,0,1,133.46,1130.98,0.0676,1207.45,0,media,7,1240.55,13.63,95.94,0,recorte_ajuste,0.0969,12803.94,medio
REG_02578,OBRA_025,2025-06-27,REQ_00854,EMP_015,FORN_025,residencial,acabamento,interno,esquadrias_madeira,alta,alta,batente_madeira,principal,un,0,1,161.85,852.71,0.0434,889.71,0,alta,1,982.45,31.95,97.79,1,retrabalho,0.1521,15827.48,alto
REG_02579,OBRA_019,2025-07-16,REQ_02308,EMP_010,FORN_040,comercial,estrutura,externo,estrutura_metalica,media,alta,chapa_aco,principal,kg,0,1,9.54,1843.45,0.0359,1909.66,0,media,6,2028.66,37.55,147.66,0,sobra_nao_reaproveitavel,0.1005,1408.67,medio
REG_02580,OBRA_029,2025-06-14,REQ_01193,EMP_050,FORN_055,comercial,instalacoes,interno,instalacoes_hidrossanitarias,media,baixa,tubo_pvc_esgoto,principal,m,0,1,25.86,1354.19,0.0499,1421.73,1,alta,7,1519.14,53.52,111.43,0,quebra_dano,0.1218,2881.54,medio
REG_02581,OBRA_029,2025-07-27,REQ_01644,EMP_041,FORN_090,industrial,fechamento,externo,impermeabilizacao,media,alta,manta_asfaltica,principal,m2,0,1,40.71,1680.54,0.0959,1841.71,0,alta,7,1933.16,55.44,197.18,0,sobra_nao_reaproveitavel,0.1503,8027.18,alto
REG_02582,OBRA_006,2025-04-30,REQ_01320,EMP_020,FORN_042,comercial,fechamento,fachada,fachada_fechamento_externo,alta,media,telha_metalica_fechamento,principal,m2,0,1,43.03,727.69,0.0814,786.92,0,baixa,6,820.15,28.05,64.41,0,consumo_acima_previsto,0.1271,2771.75,medio
REG_02583,OBRA_012,2025-02-26,REQ_01794,EMP_009,FORN_073,residencial,acabamento,interno,revestimento_piso_parede,media,media,piso_ceramico,principal,m2,1,1,65.25,2304.33,0.053,2426.45,1,alta,6,2600.99,89.41,207.24,0,recorte_ajuste,0.1287,13522.73,medio
REG_02584,OBRA_015,2025-03-28,REQ_01688,EMP_014,FORN_053,residencial,acabamento,interno,esquadrias_madeira,media,alta,fechadura,acessorio,un,0,0,148.34,1565.77,0.0205,1597.83,1,media,5,1702.53,8.2,128.56,0,quebra_dano,0.0873,19070.84,medio
REG_02585,OBRA_004,2025-07-23,REQ_01191,EMP_047,FORN_005,residencial,fundacao,externo,fundacao,media,media,brita,consumivel,m3,0,0,183.99,1995.83,0.0528,2101.3,0,media,4,2097.86,40.32,61.71,0,recorte_ajuste,0.0511,11353.18,baixo
REG_02586,OBRA_025,2025-05-28,REQ_00591,EMP_042,FORN_070,comercial,fechamento,cobertura,cobertura,media,baixa,parafuso_fixador,acessorio,un,0,0,1.9,1248.02,0.05,1310.42,0,baixa,2,1408.53,31.24,129.27,1,retrabalho,0.1286,245.62,medio
REG_02587,OBRA_004,2025-08-28,REQ_00021,EMP_017,FORN_066,residencial,fechamento,interno,impermeabilizacao,media,alta,argamassa_polimerica,principal,kg,0,0,2.88,1050.74,0.0799,1134.68,0,media,1,1165.97,42.49,72.74,0,consumo_acima_previsto,0.1097,209.48,medio
REG_02588,OBRA_008,2025-05-31,REQ_01195,EMP_017,FORN_018,industrial,acabamento,externo,pintura,baixa,alta,selador,consumivel,l,0,0,6.82,278.54,0.0392,289.46,0,media,6,309.72,6.01,25.18,0,quebra_dano,0.112,171.71,medio
REG_02589,OBRA_010,2025-04-14,REQ_01319,EMP_020,FORN_031,industrial,estrutura,externo,estrutura_metalica,media,alta,perfil_aco,principal,kg,0,1,13.5,997.7,0.0504,1047.96,1,alta,7,1110.37,20.93,91.74,0,consumo_acima_previsto,0.1129,1238.44,medio
REG_02590,OBRA_005,2025-03-07,REQ_01818,EMP_015,FORN_040,residencial,instalacoes,externo,instalacoes_hidrossanitarias,alta,media,tubo_pvc_agua,principal,m,0,1,9.76,1770.91,0.0578,1873.3,0,media,6,1922.73,64.71,87.11,0,sobra_nao_reaproveitavel,0.0857,850.21,medio
REG_02591,OBRA_004,2025-02-02,REQ_01903,EMP_012,FORN_065,comercial,instalacoes,externo,instalacoes_incendio,media,media,conexao_incendio,acessorio,un,0,0,24.37,758.8,0.0303,781.81,1,alta,1,829.7,30.69,40.2,0,recorte_ajuste,0.0934,979.77,medio
